GPS time of week(s), GPS week, latitude (deg), longitude (deg), height (m), Velocity North (m/s), Velocity East (m/s), Velocity Up (m/s), Ground Speed (km/hr), Clock Offset (m), Clock Drift (m/s), Northing (m), Easting (m), Up (m),STDEV latitude (m), STDEV longitude (m), STDEV height (m), STDEV Velocity North (m/s), STDEV Velocity East (m/s), STDEV Velocity Up (m/s), STDEV Clock Offset (m), STDEV Clock Drift (m/s), NR PSR Available, NR PSR Used, NR Doppler Available, NR Doppler Used, NR ADR Available, NR ADR Used,NDOP,EDOP,VDOP,HDOP,PDOP,TDOP,GDOP
74269.99901,1463,51.09432772275,-114.13792430788,1093.3649,-0.0006929553,-0.0002619713,-0.000257963,0.002666956,75534.05971516,-113.401726,8.8466833,-10.813621,0.4079332,0.087876584,0.071655906,0.13285551,0.099953869,0.099953133,0.099961764,0.13018497,99.949887,10,8,0,0,9,7,0.98140478,0.66388702,1.4587651,1.1848634,1.8793342,1.1365551,2.1962819
74274.99902,1463,51.09432710499,-114.13792473616,1093.3023,-0.00311551,0.001224153,-0.005800678,0.01205057,74402.95133785,-113.455668,8.7779454,-10.84363,0.34526187,0.087427051,0.070810378,0.13257789,0.099953787,0.099953123,0.099961221,0.1290749,99.949887,10,8,0,0,8,7,0.98157698,0.66328579,1.4564747,1.1846694,1.8774344,1.1348214,2.1937592
74279.99899,1463,51.09432709928,-114.13792502793,1093.3241,0.002999816,0.0007495711,0.002645055,0.01113137,73271.85587106,-113.454161,8.7773101,-10.864073,0.36711607,0.088201026,0.07114188,0.13433634,0.099964094,0.099962953,0.099984595,0.13080141,99.949887,11,8,0,0,9,3,0.98317021,0.66273969,1.4550892,1.1856844,1.8770008,1.1338663,2.1928942
74284.99901,1463,51.09432709899,-114.13792574349,1093.3619,0.004299587,-0.001228594,0.002617008,0.01609804,72140.48991232,-113.481565,8.7772779,-10.914211,0.40490076,0.088714601,0.071122858,0.13629279,0.099964669,0.099963297,0.099985049,0.13238885,99.949887,11,8,0,0,10,3,0.98492247,0.66306555,1.4557204,1.1873198,1.8785233,1.1345049,2.1945276
74289.99902,1463,51.09432665112,-114.13792555179,1093.3955,-0.0009853562,0.003892338,0.001386504,0.01445445,71008.78336989,-113.516641,8.7274441,-10.900779,0.43845712,0.089064352,0.070842358,0.13817716,0.099964731,0.099963201,0.099985054,0.1337284,99.949887,11,8,0,0,10,7,0.9877907,0.66288209,1.4558061,1.1895978,1.8800305,1.1347675,2.1959536
74294.99899,1463,51.09432691472,-114.13792520349,1093.401,0.003936873,0.002947999,-0.0001747757,0.01770588,69876.7052018,-113.551668,8.7567744,-10.876374,0.44393834,0.088385066,0.069912791,0.13835657,0.099953901,0.099953122,0.099961645,0.13298947,99.949887,11,8,0,0,10,7,0.98667645,0.66323704,1.4549336,1.1888708,1.8788948,1.1340891,2.1946306
74299.999,1463,51.09432659806,-114.13792558483,1093.4055,-0.001285414,-0.001115066,-0.0003822118,0.006125989,68744.35593822,-113.578677,8.7215397,-10.903094,0.44848394,0.087503308,0.069369913,0.13791768,0.099953818,0.099953122,0.099961195,0.13184709,99.949887,11,8,0,0,10,7,0.98698545,0.66355425,1.4547397,1.1893042,1.8790189,1.1340115,2.1946969
74304.99902,1463,51.09432627957,-114.1379258239,1093.3723,-0.0008226872,0.0007347198,-0.003018344,0.00397083,67611.51663664,-113.627609,8.6861016,-10.919845,0.41525991,0.086807538,0.068580794,0.1374155,0.099953817,0.099953123,0.099961174,0.13075694,99.949887,11,8,0,0,9,7,0.98631656,0.6636641,1.4535679,1.1888105,1.8777993,1.1331183,2.1931911
74309.99903,1463,51.09432560073,-114.13792691033,1093.3528,-0.002226661,-0.002940917,-0.002081968,0.01327957,66478.43037495,-113.65411,8.6105677,-10.995968,0.39579812,0.086398913,0.067875287,0.13763261,0.099956366,0.099954732,0.099970752,0.13049903,99.949887,11,8,0,0,9,7,0.98902518,0.66361606,1.4538456,1.1910319,1.8794212,1.1335254,2.1947901
74314.999,1463,51.09432536021,-114.13792760974,1093.3872,0.002160949,-0.0009844764,0.001712087,0.008548688,65344.98926468,-113.690674,8.5838058,-11.044974,0.43018114,0.085681999,0.066441219,0.13726088,0.099956788,0.099955189,0.09997209,0.12970167,99.949887,11,8,0,0,10,7,0.99211162,0.66266435,1.4523097,1.1930672,1.8795247,1.1325233,2.1943614
74319.99902,1463,51.09432502609,-114.13792748636,1093.377,-0.002484861,0.001673874,-0.0005152736,0.01078582,64211.07990267,-113.733194,8.5466282,-11.036329,0.41998915,0.086192342,0.066749337,0.13913668,0.099963616,0.099962239,0.099983618,0.13221062,99.949887,11,8,0,0,9,7,1.3975674,0.87925512,2.756983,1.6511463,3.2136023,2.4522102,4.0423474
74324.99899,1463,51.09432486343,-114.13792793284,1093.3754,0.0006104249,-0.001068614,0.0003079846,0.00443042,63077.0877521,-113.741982,8.5285293,-11.067613,0.41837207,0.08646989,0.066643004,0.1411923,0.099963846,0.099962598,0.099983844,0.13450304,99.949887,11,8,0,0,10,7,1.3980068,0.87824219,2.7547545,1.6509792,3.2116046,2.4500253,4.039434
74329.999,1463,51.09432459409,-114.13792799542,1093.3669,-0.00173105,0.0004953194,-0.000581382,0.006481874,61942.89492752,-113.761254,8.4985605,-11.071998,0.40985683,0.086618613,0.066363447,0.14323653,0.099963874,0.099962564,0.099983829,0.13667388,99.949887,11,8,0,0,10,7,1.3979874,0.87729269,2.7514451,1.6504579,3.2084982,2.4469543,4.0351019
74334.99902,1463,51.09432441108,-114.13792818104,1093.3658,-0.0004900204,-9.359385e-005,0.0002426772,0.001795963,60808.30730281,-113.801515,8.4781971,-11.085004,0.40877879,0.086093193,0.065423822,0.14438251,0.099957236,0.099955238,0.09997375,0.13752782,99.949887,11,8,0,0,10,7,1.3984407,0.87626654,2.7491393,1.6502968,3.2064383,2.4447107,4.0321031
74339.99903,1463,51.09432352817,-114.13792853377,1093.3303,-0.003910669,0.002229137,-0.00275783,0.01620495,59673.04802938,-113.870379,8.3799564,-11.109719,0.37324873,0.085225758,0.064387141,0.14469746,0.099956913,0.099955154,0.099972354,0.13757721,99.949887,11,8,0,0,10,7,1.3996035,0.87511623,2.7482646,1.6506721,3.2058816,2.4436495,4.0310173
74344.999,1463,51.09432376126,-114.13792906957,1093.3664,0.003303851,-0.003113218,0.003022491,0.0163424,58537.66708328,-113.881915,8.4058917,-11.147261,0.40941137,0.084115432,0.062876276,0.14451788,0.099956887,0.099955142,0.099972184,0.13727385,99.949887,11,8,0,0,9,7,1.4028921,0.8728196,2.7453494,1.6522471,3.2041948,2.4411991,4.0281901
74349.99902,1463,51.0943235443,-114.13792908256,1093.3812,-0.0008865811,0.0009276442,0.001037373,0.004619446,57401.9442538,-113.915194,8.3817516,-11.148171,0.42415376,0.082870795,0.061685634,0.14444762,0.099956898,0.099955128,0.09997216,0.13691943,99.949887,11,8,0,0,10,7,1.4045389,0.87162209,2.7458122,1.6530138,3.2049866,2.4412243,4.0288358
74354.99899,1463,51.09432365221,-114.13792868783,1093.3637,0.001795156,0.003262861,-0.0006329082,0.01340672,56265.81999006,-113.954627,8.3937588,-11.120513,0.40665443,0.081637537,0.060469961,0.14430366,0.099956911,0.099955119,0.099972152,0.13650491,99.949887,11,8,0,0,10,7,1.3995403,0.8723563,2.7389176,1.6491569,3.1970906,2.4348907,4.0187163
74359.999,1463,51.09432343075,-114.13792944142,1093.3552,-0.0004656913,-0.003527475,-0.0006468391,0.0128091,55129.25933437,-113.998899,8.3691167,-11.173315,0.39821661,0.080491153,0.059696746,0.14389744,0.099956905,0.099955119,0.09997211,0.13597332,99.949887,11,8,0,0,10,7,1.4012052,0.87097341,2.7378612,1.6498395,3.196538,2.4337349,4.0175767
74364.99901,1463,51.09432287625,-114.13792971073,1093.2939,-0.001076673,0.002320015,-0.003333019,0.009207624,53992.47452464,-114.020349,8.307418,-11.192185,0.33685657,0.079500054,0.058606548,0.14351587,0.099956904,0.099955118,0.099972078,0.13552388,99.949887,11,7,0,0,10,6,1.3987778,0.8708908,2.7331889,1.6477349,3.1914496,2.4293764,4.0108876
74369.99903,1463,51.09432263259,-114.13792999663,1093.2617,0.001380473,0.001365046,-0.0002497304,0.00698906,52855.20355018,-114.068489,8.2803056,-11.212217,0.30472022,0.078499319,0.057572014,0.14269433,0.099956898,0.099955115,0.099972029,0.13491735,99.949887,11,7,0,0,10,6,1.396944,0.87035429,2.726707,1.6458946,3.1849489,2.4236622,4.002254
74374.999,1463,51.09432263282,-114.13793053819,1093.2887,0.001708001,-0.002436088,0.002273606,0.01071071,51717.58259148,-114.106108,8.2803318,-11.250163,0.33164758,0.077531979,0.056616015,0.14183002,0.099956887,0.09995511,0.099971974,0.13433635,99.949887,11,7,0,0,10,6,1.3979995,0.86895555,2.7231545,1.6460518,3.1819894,2.4205036,3.9979863
74379.99901,1463,51.09432272946,-114.13792982567,1093.3271,-5.926349e-005,0.003721832,0.001935765,0.01340029,50579.7249741,-114.128725,8.2910853,-11.200239,0.37007896,0.076599392,0.055596735,0.1414246,0.099956898,0.099955103,0.099971957,0.13400279,99.949887,11,7,0,0,10,6,1.3966929,0.86855054,2.719728,1.6447283,3.1783724,2.4172225,3.9931211
74384.99899,1463,51.0943229564,-114.13792985094,1093.3381,0.001635665,-0.0008009446,0.0002865273,0.006556461,49441.36690487,-114.179531,8.316336,-11.202009,0.38107992,0.075678703,0.054904313,0.14119617,0.099956911,0.099955098,0.099971949,0.13370767,99.949887,11,7,0,0,10,6,1.3955764,0.86823058,2.7178137,1.6436112,3.1761563,2.4151394,3.9900961
74389.999,1463,51.0943227991,-114.13793040045,1093.3315,-0.001092704,-0.003218441,-0.0006479387,0.01223596,48302.71576164,-114.208122,8.2988341,-11.240512,0.37444916,0.074868129,0.054295596,0.14083579,0.099956911,0.099955098,0.099971925,0.13332818,99.949887,11,7,0,0,10,6,1.3972856,0.86693579,2.7176743,1.6443797,3.1764348,2.4147048,3.9900548
74394.99901,1463,51.09432265968,-114.13793055064,1093.3558,-0.001045444,-0.0008250428,0.00109036,0.004794423,47163.69150137,-114.246131,8.2833208,-11.251036,0.39881081,0.074166464,0.053502262,0.14045403,0.099956916,0.099955095,0.099971902,0.13296524,99.949887,11,7,0,0,10,6,1.3991295,0.86548054,2.716588,1.6451808,3.1759205,2.413543,3.9889421
74399.99903,1463,51.09432234427,-114.13793066027,1093.2973,-0.0004143523,0.001844926,-0.003195353,0.00680718,46024.28422359,-114.282571,8.2482247,-11.258717,0.34032092,0.073449793,0.052712768,0.14022981,0.09995693,0.099955086,0.099971894,0.13268077,99.949887,11,7,0,0,10,6,1.3966264,0.86559308,2.7131975,1.6431118,3.1719484,2.4101813,3.9837458
74404.999,1463,51.09432234528,-114.13793058745,1093.3451,0.0003801227,0.0005104679,0.002572558,0.002291226,44884.55728602,-114.3183,8.2483371,-11.253615,0.38812917,0.072707267,0.052095076,0.13939763,0.099956922,0.099955085,0.099971845,0.13207015,99.949887,11,7,0,0,10,6,1.3963606,0.86456215,2.708066,1.642343,3.1671615,2.405669,3.9772046
74409.99901,1463,51.09432255956,-114.13793024383,1093.3725,0.001917788,0.001912686,0.001879391,0.009750803,43744.24698509,-114.374935,8.2721802,-11.229539,0.41547997,0.073784207,0.053023397,0.14130683,0.099964535,0.099961995,0.099984045,0.13475067,99.949887,10,7,0,0,9,3,1.3976039,0.86354089,2.7085242,1.6428632,3.1678231,2.4056573,3.9777241
74414.99898,1463,51.09432274388,-114.13793011955,1093.3766,0.0007689822,-0.0001135192,0.0001046448,0.002798338,42603.74711537,-114.393979,8.2926899,-11.220831,0.41959039,0.074546362,0.053539801,0.14339553,0.099965299,0.099962536,0.099984647,0.13713991,99.949887,11,7,0,0,10,3,1.3956584,0.86341953,2.7050955,1.6411446,3.1640003,2.4023192,3.972661
74419.999,1463,51.0943226012,-114.13792993438,1093.3629,-0.002450358,0.0005196648,-0.001553152,0.009017482,41462.5350855,-114.464413,8.2768135,-11.207856,0.40589804,0.075294534,0.054023308,0.14544668,0.099965307,0.099962568,0.099984632,0.13943923,99.949887,11,7,0,0,10,3,1.3930185,0.86346686,2.7005973,1.6389251,3.1590033,2.3980834,3.9661198
74424.99901,1463,51.09431891315,-114.13794208499,1092.7936,-0.03638424,-0.07617492,-0.0543373,0.3039055,40320.40174651,-114.563488,7.8664487,-12.059216,-0.16337212,0.077370843,0.054450688,0.14708336,0.09996674,0.099962723,0.09998461,0.1412908,99.949887,11,8,0,0,9,5,0.78736687,0.83751458,1.5018607,1.1495118,1.891286,1.2295103,2.2558055
74429.99902,1463,51.09431845773,-114.13794523817,1092.7374,-0.001382844,-0.01896874,-0.003602705,0.06846869,39178.75662709,-114.511586,7.8157748,-12.28015,-0.21960318,0.078738891,0.052911936,0.1458734,0.099958455,0.099956385,0.099973403,0.14063859,99.949887,11,8,0,0,9,5,0.79764628,0.83040673,1.5223445,1.1514404,1.9087555,1.2462832,2.2795985
74434.999,1463,51.09431769994,-114.13794323843,1092.7587,-0.00823393,0.01276405,0.0003066467,0.05468193,38037.85083349,-114.435494,7.7314559,-12.140035,-0.19832838,0.083351252,0.054928971,0.14909975,0.099987678,0.099969562,0.099999984,0.58281751,99.949903,10,7,0,0,9,1,1.3969114,0.85766321,2.6616631,1.6391912,3.1259234,2.3665524,3.9207101
74439.99901,1463,51.09431768931,-114.13794351197,1092.7655,0.0006517759,-0.001296665,5.360478e-005,0.00522453,36895.14545097,-114.59364,7.7302729,-12.159201,-0.19150635,0.087429603,0.057260084,0.15227814,0.0999877,0.099969613,0.099999984,0.42450472,99.949887,10,7,0,0,9,1,1.3970342,0.85679018,2.6596248,1.6388392,3.1240036,2.3644919,3.9179358
74444.99898,1463,51.09431779757,-114.13794414012,1092.7778,0.002025433,-0.003476142,3.898569e-005,0.01448343,35752.55865208,-114.605112,7.7423196,-12.203213,-0.17925074,0.091278098,0.059462505,0.15536789,0.099987728,0.09996958,0.099999983,0.35315928,99.949887,10,7,0,0,9,6,1.3978437,0.85568976,2.6583321,1.6389545,3.1229637,2.3630776,3.9162531
74449.999,1463,51.09431770129,-114.13794404627,1092.8146,0.0001287615,-0.0002302906,0.002953813,0.000949836,34609.46844701,-114.644614,7.7316066,-12.196638,-0.1424524,0.091703282,0.059463703,0.15665148,0.099957333,0.099955061,0.099973107,0.31461835,99.949887,10,7,0,0,9,6,1.3988845,0.8545109,2.6559002,1.6392275,3.1210372,2.360791,3.913337
74454.99901,1463,51.09431793164,-114.13794421303,1092.78,0.003246653,0.0002942467,-0.003199314,0.01173586,33466.06381961,-114.679888,7.7572367,-12.208321,-0.17703184,0.091796093,0.05919542,0.15712629,0.099956996,0.099954982,0.099971628,0.28864832,99.949887,10,7,0,0,9,6,1.395781,0.85473615,2.6538339,1.6366975,3.1179502,2.3584208,3.9094453
74459.99902,1463,51.09431763653,-114.13794490051,1092.7515,-0.003116816,-0.003645128,-0.001749248,0.01726556,32321.99128064,-114.748178,7.7244,-12.256492,-0.20555999,0.092999168,0.060639776,0.15867947,0.099964368,0.099961443,0.099983183,0.27095608,99.949887,10,7,0,0,9,6,1.3949118,0.8542068,2.6512117,1.6356797,3.1151841,2.3558156,3.9056675
74464.99899,1463,51.09431770832,-114.13794485504,1092.7788,0.001700678,0.001036276,0.002111924,0.007169492,31177.89977012,-114.755838,7.7323886,-12.253306,-0.17823027,0.094137997,0.061268249,0.16041838,0.099964562,0.099961675,0.09998334,0.25780088,99.949887,10,7,0,0,9,6,1.3949944,0.85334027,2.6469073,1.6352978,3.1113207,2.3519771,3.9002709
74469.99901,1463,51.0943174946,-114.1379457542,1092.7856,-0.0002090875,-0.004183055,-0.0005213125,0.0150778,30033.21001881,-114.814492,7.7086078,-12.316307,-0.17139114,0.095169339,0.061874758,0.16215212,0.099964587,0.099961644,0.099983315,0.24739245,99.949887,10,7,0,0,9,6,1.3964801,0.8520298,2.6470814,1.6358825,3.1117761,2.3517737,3.9005117
74474.99902,1463,51.09431743581,-114.13794613309,1092.8022,0.0007999554,-0.001574563,7.925327e-005,0.00635803,28888.2317614,-114.840768,7.7020662,-12.342855,-0.15480658,0.098747614,0.063171673,0.16447797,0.099987825,0.099968848,0.099999981,0.23623848,99.949887,11,8,0,0,10,1,0.79886758,0.82637048,1.5218233,1.1493814,1.9070983,1.2447922,2.2773957
74479.99899,1463,51.09431735227,-114.13794633823,1092.816,0.0002063959,-0.0006518194,7.501155e-005,0.002461378,27742.99368174,-114.873601,7.6927711,-12.357229,-0.14097313,0.10186308,0.064801477,0.16677298,0.099988034,0.099969252,0.099999982,0.22756447,99.949887,11,8,0,0,10,1,0.79890823,0.82585728,1.5213455,1.1490407,1.9065117,1.2442484,2.2766073
74484.99901,1463,51.09431724397,-114.13794688222,1092.8421,0.001067998,-0.002141587,8.567792e-005,0.008615227,26597.45414005,-114.900548,7.6807214,-12.395344,-0.11491091,0.10486329,0.066181751,0.16895854,0.099988112,0.099969179,0.099999982,0.22011922,99.949887,11,8,0,0,10,7,0.79921955,0.82447207,1.5199395,1.1482623,1.9049206,1.242781,2.274473
74489.99902,1463,51.09431706253,-114.13794680002,1092.8236,0.0003515657,0.001644703,-0.002948963,0.006054691,25451.35802384,-114.953395,7.6605322,-12.389585,-0.13340706,0.10448784,0.065645322,0.16883925,0.099952073,0.099954996,0.099961539,0.21313559,99.949887,11,8,0,0,10,7,0.79916257,0.82451743,1.5202805,1.1482551,1.9051883,1.2430258,2.2748308
74494.99903,1463,51.09431646975,-114.13794681863,1092.8366,-0.005047637,0.001104082,0.001199008,0.01860111,24305.00388783,-114.979326,7.5945742,-12.39089,-0.12045532,0.10392059,0.065270371,0.16820424,0.099952022,0.099954919,0.099960978,0.20703596,99.949887,11,8,0,0,10,7,0.79966134,0.82291543,1.519004,1.1474528,1.9036863,1.2416458,2.2728188
74499.99901,1463,51.09431700853,-114.1379473414,1092.8493,0.007686453,-0.003038981,0.0002395226,0.02975547,23158.29938003,-115.015946,7.6545238,-12.427518,-0.10772857,0.10336912,0.064442728,0.16742794,0.099952024,0.099954915,0.099960962,0.20154289,99.949887,11,8,0,0,10,7,0.79983914,0.8233577,1.5208641,1.147894,1.9054365,1.2432742,2.2751744
74504.99902,1463,51.09431690628,-114.13794734901,1092.8543,0.000743491,0.0003120843,-0.0008384018,0.002902804,22011.36712668,-115.038596,7.6431466,-12.428052,-0.102724,0.10278797,0.064155101,0.16670297,0.099952027,0.099954905,0.099960957,0.19675152,99.949887,11,8,0,0,10,7,0.79979253,0.82321578,1.5208566,1.1477597,1.9053496,1.243189,2.2750552
74509.99899,1463,51.09431656029,-114.13794710991,1092.8706,-0.002183874,0.001944253,8.812331e-005,0.01052618,20864.0386979,-115.078601,7.6046487,-12.411299,-0.086402631,0.10223595,0.063716397,0.16597302,0.099952029,0.099954906,0.099960953,0.192451,99.949887,11,8,0,0,10,7,0.79995149,0.82236284,1.5200529,1.1472589,1.9044064,1.242316,2.2737882
74514.99901,1463,51.09431648775,-114.13794763298,1092.886,0.001479381,-0.002298,0.0001867078,0.009838855,19716.62627414,-115.086665,7.5965769,-12.447949,-0.070983263,0.10167682,0.06306149,0.16520537,0.099952032,0.099954901,0.099960947,0.18850576,99.949887,11,8,0,0,10,7,0.79993856,0.8212375,1.5181528,1.1464435,1.9023987,1.2404472,2.2710857
74519.99902,1463,51.0943160471,-114.13794791485,1092.8897,-0.002748456,-0.0004798081,-0.00064106,0.01004408,18568.81554123,-115.127336,7.5475464,-12.467699,-0.067340413,0.10108421,0.062519945,0.16447356,0.099952036,0.099954891,0.09996094,0.18493908,99.949887,11,8,0,0,10,7,0.79999083,0.82008886,1.5163733,1.1456575,1.9005049,1.2386833,2.2685361
74524.99899,1463,51.09431623582,-114.13794794315,1092.901,0.001905257,-0.000528805,0.0007735879,0.00711821,17420.52564057,-115.174515,7.5685457,-12.469682,-0.055977742,0.10043886,0.061841695,0.16376024,0.099952038,0.099954884,0.099960934,0.18167195,99.949887,11,8,0,0,10,7,0.80042136,0.8200413,1.5180706,1.1459241,1.9020201,1.2401042,2.270581
74529.999,1463,51.09431633609,-114.13794740381,1092.8942,0.0009744917,0.003342959,-0.0009621842,0.01253555,16272.22846714,-115.175651,7.579702,-12.431891,-0.062862686,0.099912385,0.061816816,0.16326359,0.099952512,0.099957328,0.0999645,0.17879779,99.949887,11,8,0,0,10,7,0.79998976,0.82063031,1.5183454,1.1460444,1.9023118,1.2403551,2.2709627
74534.99902,1463,51.09431636045,-114.13794767822,1092.9083,0.001181783,-0.001308677,0.0001023802,0.0063479,15123.62820542,-115.206696,7.5824126,-12.451119,-0.048733826,0.099438309,0.061731643,0.16266151,0.099952824,0.099958774,0.099966176,0.17617914,99.949887,11,8,0,0,10,7,0.79971397,0.82025474,1.5171258,1.1455829,1.9010605,1.2391766,2.2692709
74539.99899,1463,51.09431628601,-114.1379479838,1092.9259,0.0001740295,-0.001430395,-1.016119e-005,0.005187395,13974.50949924,-115.260581,7.5741297,-12.47253,-0.031105929,0.098930467,0.061317809,0.16197588,0.09995283,0.099958794,0.099966224,0.17361793,99.949887,11,8,0,0,10,7,0.79977173,0.81946832,1.516102,1.1450603,1.8999285,1.2381198,2.2677455
74544.999,1463,51.09431626957,-114.13794812563,1092.9504,0.0006300487,-0.0004780166,0.0004943108,0.0028471,12825.14456805,-115.284706,7.5723005,-12.482468,-0.0065760247,0.098364755,0.060771649,0.16125189,0.099952833,0.099958784,0.099966212,0.17116953,99.949887,11,8,0,0,10,7,0.79983288,0.81874835,1.5152185,1.1445879,1.8989388,1.2371947,2.2664111
74549.99902,1463,51.09431566728,-114.13794855821,1092.9464,-0.003843877,-0.001109694,-0.001638722,0.01440307,11675.42957969,-115.321049,7.5052847,-12.512777,-0.010656334,0.097772806,0.060273615,0.1605372,0.099952837,0.099958771,0.0999662,0.16884335,99.949887,11,8,0,0,10,7,0.79986274,0.8176046,1.5133128,1.143791,1.8969378,1.2353239,2.2637134
74554.99903,1463,51.09431572386,-114.1379486235,1092.9506,0.002149584,0.000100089,-0.0006543804,0.007746886,10524.94031873,-115.397205,7.5115806,-12.517352,-0.0064109319,0.096994772,0.059231634,0.15975005,0.09995206,0.099954874,0.099960963,0.1666285,99.949887,11,8,0,0,10,7,0.80017447,0.81734991,1.5142426,1.143827,1.8977015,1.2360423,2.2647452
74559.999,1463,51.09431564775,-114.1379487381,1092.9967,0.000287041,-0.0002622979,0.002268675,0.001399806,9374.363764326,-115.407719,7.5031111,-12.525382,0.039726146,0.096243131,0.058568209,0.15903618,0.099952059,0.09995485,0.099960898,0.16458977,99.949887,11,8,0,0,10,7,0.80051452,0.81601214,1.512943,1.1431094,1.896232,1.234678,2.2627695
